Parcel_ID|Municipality|Property_Address|Use_Code|Total_Rooms|Basement|Style|Bedrooms|Grade|Stories|Full_Baths|Condition|Year_Built|Half_Baths|Fireplaces|Exterior_Finish|Heating|Basement_Garage|Roof_Type|Cooling|Living_Area
0063-N-00276-0000-00|926 MT. LEBANON|150 MORRISON DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1|2|Average|1950|0|1|Brick|Central Heat|1|Shingle|Central Air|
0063-N-00278-0000-00|926 MT. LEBANON|154 MORRISON DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C|2|2|Average|1925|0|0|Brick|Central Heat|2|Shingle||
0063-N-00280-0000-00|926 MT. LEBANON|158 MORRISON DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C|2|2|Average|1925|0|1|Brick|Central Heat|0|Shingle||
0063-N-00282-0000-00|926 MT. LEBANON|162 MORRISON DR|SINGLE FAMILY|5|Full Basement||2|C|2|1|Average|1925|0|0|Brick|Central Heat|1|Shingle||
0063-N-00283-0000-00|926 MT. LEBANON|164 MORRISON DR|SINGLE FAMILY|6|Full Basement||2|C|2|1|Average|1925|0|0|Brick|Central Heat|1|Shingle||
0063-N-00284-0000-00|926 MT. LEBANON|166 MORRISON DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C|2|2|Average|1925|0|0|Brick|Central Heat|2|Shingle||
0063-N-00285-0000-00|926 MT. LEBANON|170 MORRISON DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C|2|2|Average|1925|0|0|Brick|Central Heat|2|Shingle||
0063-N-00286-0000-00|926 MT. LEBANON|176 MORRISON DR|SINGLE FAMILY|6|Full Basement||3|C|2|1|Average|1933|0|0|Brick|Central Heat|1|Shingle|Central Air|
0063-N-00287-0000-00|926 MT. LEBANON|174 MORRISON DR|SINGLE FAMILY|6|Full Basement||2|C|2|1|Average|1933|0|0|Brick|Central Heat|1|Shingle||
0063-N-00289-0000-00|926 MT. LEBANON|178 MORRISON DR|SINGLE FAMILY|6|Full Basement||2|C|2|1|Average|1925|0|1|Brick|Central Heat|1|Shingle|Central Air|
0063-N-00292-0000-00|926 MT. LEBANON|180 MORRISON DR|SINGLE FAMILY|6|Full Basement|TOWNHOUSE|2|C|2|1|Average|1925|0|0|Brick|Central Heat|1|Shingle|Central Air|
0063-N-00293-0000-00|926 MT. LEBANON|182 -184 MORRISON DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C|2|2|Average|1925|0|0|Brick|Central Heat|2|Shingle||
0063-N-00294-0000-00|926 MT. LEBANON|186 MORRISON DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|C-|1.5|2|Average|1925|0|0|Brick|Central Heat|1|Shingle||
0063-N-00296-0000-00|926 MT. LEBANON|188 -190 MORRISON DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|B-|2|2|Average|1949|0|0|Brick|Central Heat|2|Shingle|Central Air|
0063-N-00298-0000-00|926 MT. LEBANON|192 -194 MORRISON DR|TWO FAMILY|16|Full Basement|MULTI-FAMILY|8|B-|2|4|Average|1950|0|0|Brick|Central Heat|2|Roll||
0063-N-00304-0000-00|926 MT. LEBANON|196 MORRISON DR|TWO FAMILY|12|Full Basement|MULTI-FAMILY|6|B|2|2|Average|1937|0|0|Stone|Central Heat|2|Slate|Central Air|
0063-N-00306-0000-00|926 MT. LEBANON|210 NEWBURN DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|1|Average|1928|1|2|Brick|Central Heat|1|Slate||
0063-N-00308-0000-00|926 MT. LEBANON|214 NEWBURN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|3|C+|2|1|Average|1930|1|1|Brick|Central Heat|1|Slate|Central Air|
0063-N-00310-0000-00|926 MT. LEBANON|218 NEWBURN DR|SINGLE FAMILY|10|Full Basement|CAPE COD|4|B|1.5|2|Average|1929|1|1|Brick|Central Heat|2|Slate||
0063-N-00312-0000-00|926 MT. LEBANON|220 NEWBURN DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B|2|2|Average|1926|1|1|Brick|Central Heat|0|Shingle||
0063-N-00316-0000-00|926 MT. LEBANON|610 RIDGEFIELD AVE|SINGLE FAMILY|11|Full Basement|OLD STYLE|5|B+|2|2|Average|1937|1|1|Stone|Central Heat|2|Slate|Central Air|
0063-N-00318-0000-00|926 MT. LEBANON|614 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|B+|2|2|Average|1929|0|1|Stone|Central Heat|2|Shingle|Central Air|
0063-N-00320-0000-00|926 MT. LEBANON|620 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|OLD STYLE|3|C+|2|1|Average|1937|1|1|Stone|Central Heat|1|Shingle|Central Air|
0063-N-00322-0000-00|926 MT. LEBANON|624 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|OLD STYLE|4|B|2|2|Average|1930|0|1|Brick|Central Heat|2|Slate|Central Air|
0063-N-00324-0000-00|926 MT. LEBANON|626 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|OLD STYLE|3|B+|2|3|Average|1938|1|1|Stone|Central Heat|2|Slate|Central Air|
0063-N-00326-0000-00|926 MT. LEBANON|630 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|OLD STYLE|4|B|2|2|Average|1929|1|2|Brick|Central Heat|0|Slate|Central Air|
0063-N-00328-0000-00|926 MT. LEBANON|634 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|B|1.5|2|Average|1929|0|1|Stone|Central Heat|2|Slate||
0063-N-00330-0000-00|926 MT. LEBANON|640 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|B+|2|2|Average|1948|1|1|Stone|Central Heat|1|Slate|Central Air|
0063-N-00332-0000-00|926 MT. LEBANON|648 RIDGEFIELD AVE|SINGLE FAMILY|11|Full Basement|COLONIAL|5|B|2|3|Average|1962|0|1|Masonry & Frame|Central Heat|3|Shingle|Central Air|
0063-N-00334-0000-00|926 MT. LEBANON|652 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|SPLIT LEVEL|4|B|1|2|Average|1962|1|1|Masonry & Frame|Central Heat|2|Shingle||
0063-N-00336-0000-00|926 MT. LEBANON|656 RIDGEFIELD AVE|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|1|Average|1962|2|0|Brick|Central Heat|2|Shingle|Central Air|
0063-N-00340-0000-00|926 MT. LEBANON|631 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B|2|2|Average|1930|1|1|Brick|Central Heat|2|Slate|Central Air|
0063-N-00342-0000-00|926 MT. LEBANON|625 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|OLD STYLE|3|B+|2|2|Average|1941|1|1|Masonry & Frame|Central Heat|0|Slate|Central Air|
0063-N-00346-0000-00|926 MT. LEBANON|621 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|TUDOR|4|B+|2|2|Average|1931|1|1|Brick|Central Heat|2|Slate||
0063-N-00348-0000-00|926 MT. LEBANON|611 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|OLD STYLE|5|B+|2|3|Average|1931|0|1|Brick|Central Heat|0|Slate|Central Air|
0063-N-00352-0000-00|926 MT. LEBANON|230 NEWBURN DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1925|1|1|Brick|Central Heat|0|Shingle||
0063-N-00354-0000-00|926 MT. LEBANON|232 NEWBURN DR|SINGLE FAMILY|8|Full Basement|OLD STYLE|3|C+|2|1|Average|1929|1|1|Brick|Central Heat|1|Shingle|Central Air|
0063-N-00360-0000-00|926 MT. LEBANON|169 MORRISON DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B-|2|3|Average|1950|0|0|Brick|Central Heat|2|Shingle||
0064-G-00200-0000-00|926 MT. LEBANON|832 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|B+|2|2|Average|1978|2|1|Brick|Central Heat|0|Shingle|Central Air|
0064-G-00202-0000-00|926 MT. LEBANON|836 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1978|1|1|Brick|Heat Pump|2|Shingle||
0064-G-00204-0000-00|926 MT. LEBANON|840 NORTHRIDGE DR|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B+|2|3|Average|1968|2|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-G-00206-0000-00|926 MT. LEBANON|844 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B|2|2|Average|1973|2|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-G-00208-0000-00|926 MT. LEBANON|848 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|CONTEMPORARY|3|B+|2|2|Average|1981|2|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-G-00210-0000-00|926 MT. LEBANON|845 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1981|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-G-00214-0000-00|926 MT. LEBANON|848 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1979|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-G-00216-0000-00|926 MT. LEBANON|852 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1979|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-G-00218-0000-00|926 MT. LEBANON|856 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|CONTEMPORARY|4|B-|2|2|Good|1980|1|1|Masonry & Frame|Central Heat|2|Roll|Central Air|
0064-G-00220-0000-00|926 MT. LEBANON|861 NORTHRIDGE DR|SINGLE FAMILY|6|Full Basement|BI-LEVEL|3|B|1|2|Average|1978|1|1|Stone|Central Heat|2|Slate|Central Air|
0064-G-00222-0000-00|926 MT. LEBANON|857 NORTHRIDGE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1978|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-G-00224-0000-00|926 MT. LEBANON|853 NORTHRIDGE DR|SINGLE FAMILY|9|Full Basement|CONTEMPORARY|4|B+|2|2|Average|1979|1|1|Frame|Central Heat|2|Slate|Central Air|
0064-G-00226-0000-00|926 MT. LEBANON|849 NORTHRIDGE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1981|1|0|Frame|Central Heat|2|Shingle|Central Air|
0064-G-00228-0000-00|926 MT. LEBANON|845 NORTHRIDGE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1979|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-G-00230-0000-00|926 MT. LEBANON|841 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|RANCH|2|B+|1|2|Average|1982|1|1|Brick|Central Heat|2|Slate|Central Air|
0064-G-00232-0000-00|926 MT. LEBANON|837 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|CONTEMPORARY|4|B+|2|2|Average|1978|2|1|Frame|Central Heat|2|Shingle|Central Air|
0064-H-00036-0000-00|926 MT. LEBANON|2447 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1980|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00038-0000-00|926 MT. LEBANON|2443 MCMONAGLE AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Fair|1979|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00046-0000-00|926 MT. LEBANON|1018 GREENLAWN DR|SINGLE FAMILY|8|Full Basement|TUDOR|3|B+|2|2|Average|1980|1|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0064-H-00048-0000-00|926 MT. LEBANON|1022 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|1|Average|1980|1|0|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00050-0000-00|926 MT. LEBANON|1026 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|CONTEMPORARY|3|B+|2|2|Average|1981|1|1|Frame|Central Heat|0|Shingle|Central Air|
0064-H-00052-0000-00|926 MT. LEBANON|1021 GREENLAWN DR|SINGLE FAMILY|7|Full Basement|CONTEMPORARY|3|B+|2|3|Average|1981|1|2|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00054-0000-00|926 MT. LEBANON|1017 GREENLAWN DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B+|2|2|Average|1979|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00059-0000-00|926 MT. LEBANON|2439 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|BI-LEVEL|3|C+|1|2|Average|1979|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00061-0000-00|926 MT. LEBANON|2435 MCMONAGLE AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1980|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00063-0000-00|926 MT. LEBANON|2431 MCMONAGLE AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B|2|2|Average|1980|1|0|Stucco|Central Heat|2|Shingle|Central Air|
0064-H-00065-0000-00|926 MT. LEBANON|2427 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C|1.5|1|Average|1958|1|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00067-0000-00|926 MT. LEBANON|2423 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|1|Average|1950|0|0|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00069-0000-00|926 MT. LEBANON|2419 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C+|1|1|Average|1950|0|0|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00071-0000-00|926 MT. LEBANON|2415 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|1|Average|1958|1|0|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00073-0000-00|926 MT. LEBANON|2411 MCMONAGLE AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C+|1.5|1|Average|1950|0|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00078-0000-00|926 MT. LEBANON|915 N MEADOWCROFT AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B|2|2|Average|1941|1|0|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00080-0000-00|926 MT. LEBANON|911 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|1|Average|1941|1|1|Masonry & Frame|Wall Furnace|2|Shingle|Central Air|
0064-H-00082-0000-00|926 MT. LEBANON|905 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|1|Average|1941|0|1|Masonry & Frame|Central Heat|0|Slate|Central Air|
0064-H-00084-0000-00|926 MT. LEBANON|901 N MEADOWCROFT AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1946|1|1|Brick|Central Heat|1|Slate|Central Air|
0064-H-00090-0000-00|926 MT. LEBANON|1002 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1950|0|1|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0064-H-00092-0000-00|926 MT. LEBANON|1006 GREENLAWN DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1950|1|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00094-0000-00|926 MT. LEBANON|1010 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Good|1950|1|0|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00096-0000-00|926 MT. LEBANON|1014 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1950|0|1|Brick|Central Heat|1|Slate|Central Air|
0064-H-00150-0000-00|926 MT. LEBANON|1013 GREENLAWN DR|SINGLE FAMILY|5|Full Basement|CAPE COD|3|C|1.5|2|Fair|1950|1|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00152-0000-00|926 MT. LEBANON|1009 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C+|1|1|Average|1950|1|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00154-0000-00|926 MT. LEBANON|1005 GREENLAWN DR|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C+|1.5|1|Average|1950|1|0|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00160-0000-00|926 MT. LEBANON|889 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Average|1944|0|1|Brick|Central Heat|0|Slate|Central Air|
0064-H-00162-0000-00|926 MT. LEBANON|885 N MEADOWCROFT AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|1|Average|1941|1|1|Brick|Central Heat|1|Slate||
0064-H-00164-0000-00|926 MT. LEBANON|881 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C+|1|1|Average|1941|1|1|Brick|Central Heat|1|Slate|Central Air|
0064-H-00166-0000-00|926 MT. LEBANON|879 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1947|1|1|Brick|Central Heat|1|Slate|Central Air|
0064-H-00168-0000-00|926 MT. LEBANON|875 N MEADOWCROFT AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|2|Average|1946|0|1|Brick|Central Heat|1|Slate|Central Air|
0064-H-00170-0000-00|926 MT. LEBANON|871 N MEADOWCROFT AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|3|Average|1946|1|0|Stone|Central Heat|0|Shingle|Central Air|
0064-H-00172-0000-00|926 MT. LEBANON|812 RIDGEFIELD AVE|SINGLE FAMILY|8|Part|COLONIAL|4|B+|2|3|Average|1981|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00176-0000-00|926 MT. LEBANON|820 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|CONTEMPORARY|3|A|2|3|Average|1980|1|2|Frame|Central Heat|2|Roll|Central Air|
0064-H-00178-0000-00|926 MT. LEBANON|824 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|B+|1|2|Average|1977|1|1|Stone|Central Heat|2|Shingle||
0064-H-00179-0000-00|926 MT. LEBANON|816 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|TUDOR|3|B-|2|2|Average|1980|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00180-0000-00|926 MT. LEBANON|828 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|BI-LEVEL|3|C+|1|2|Average|1978|1|0|Frame|Central Heat|0|Shingle|Central Air|
0064-H-00182-0000-00|926 MT. LEBANON|832 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B+|2|2|Average|1978|2|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00184-0000-00|926 MT. LEBANON|836 RIDGEFIELD AVE|SINGLE FAMILY|9|Part|COLONIAL|5|B+|2|2|Average|1979|1|1|Brick|Central Heat|0|Shingle|Central Air|
0064-H-00186-0000-00|926 MT. LEBANON|840 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1979|1|1|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00188-0000-00|926 MT. LEBANON|844 RIDGEFIELD AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|4|C+|2|1|Average|1979|2|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0064-H-00190-0000-00|926 MT. LEBANON|841 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|TUDOR|5|A-|2|3|Average|1979|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00192-0000-00|926 MT. LEBANON|837 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B+|2|2|Average|1979|2|1|Brick|Central Heat|0|Shingle|Central Air|
0064-H-00194-0000-00|926 MT. LEBANON|833 RIDGEFIELD AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1977|3|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00196-0000-00|926 MT. LEBANON|829 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|4|B+|2|2|Average|1979|2|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00200-0000-00|926 MT. LEBANON|821 RIDGEFIELD AVE|SINGLE FAMILY|10|Full Basement|COLONIAL|5|B+|2|2|Average|1969|3|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00202-0000-00|926 MT. LEBANON|817 RIDGEFIELD AVE|SINGLE FAMILY|9|Full Basement|TUDOR|4|B+|2|2|Average|1975|2|1|Brick|Heat Pump|2|Shingle||
0064-H-00204-0000-00|926 MT. LEBANON|813 RIDGEFIELD AVE|SINGLE FAMILY|7|Full Basement|TUDOR|4|C+|2|1|Average|1996|1|1|Masonry & Frame|Central Heat|0|Shingle||
0064-H-00240-0000-00|926 MT. LEBANON|859 N MEADOWCROFT AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B-|2|2|Average|1942|1|1|Stone|Central Heat|1|Slate|Central Air|
0064-H-00242-0000-00|926 MT. LEBANON|855 N MEADOWCROFT AVE|SINGLE FAMILY|9|Full Basement|OLD STYLE|3|B+|2|2|Average|1942|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-H-00244-0000-00|926 MT. LEBANON|851 N MEADOWCROFT AVE|SINGLE FAMILY|11|Full Basement|COLONIAL|6|B+|2|3|Average|1941|2|1|Brick|Central Heat|2|Slate||
0064-H-00246-0000-00|926 MT. LEBANON|100 BRIAR MEADOWS DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1965|1|1|Masonry & Frame|Central Heat|0|Slate|Central Air|
0064-H-00248-0000-00|926 MT. LEBANON|104 BRIAR MEADOWS DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1966|1|1|Masonry & Frame|Central Heat|2|Slate||
0064-H-00250-0000-00|926 MT. LEBANON|108 BRIAR MEADOWS DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1966|1|1|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0064-H-00252-0000-00|926 MT. LEBANON|112 BRIAR MEADOWS DR|SINGLE FAMILY|8|Part|COLONIAL|4|B+|2|2|Average|1966|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00254-0000-00|926 MT. LEBANON|116 BRIAR MEADOWS DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|1|Average|1967|1|1|Brick|Central Heat|2|Shingle|Central Air|
0064-H-00256-0000-00|926 MT. LEBANON|113 BRIAR MEADOWS DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|3|Average|1965|1|1|Masonry & Frame|Central Heat|1|Slate|Central Air|
0064-H-00300-0000-00|926 MT. LEBANON|866 N MEADOWCROFT AVE|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|B-|2|2|Average|1941|1||Brick|Central Heat|0|Shingle|Central Air|
0064-H-00302-0000-00|926 MT. LEBANON|870 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|1|Average|1941|1|1|Brick|Central Heat|1|Slate||
0064-H-00304-0000-00|926 MT. LEBANON|876 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|1|Average|1942|1|1|Masonry & Frame|Central Heat|1|Slate|Central Air|
0064-H-00306-0000-00|926 MT. LEBANON|880 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|1|Average|1941|0|1|Brick|Central Heat|1|Slate||
0064-H-00308-0000-00|926 MT. LEBANON|886 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|2|Average|1942|0|0|Stone|Central Heat|1|Slate|Central Air|
0064-H-00310-0000-00|926 MT. LEBANON|890 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|B|2|2|Average|1941|1|1|Masonry & Frame|Central Heat|1|Slate||
0064-H-00312-0000-00|926 MT. LEBANON|894 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|1.5|1|Average|1941|1|0|Brick|Central Heat|1|Slate|Central Air|
0064-H-00314-0000-00|926 MT. LEBANON|898 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1948|0|0|Brick|Central Heat|1|Slate|Central Air|
0064-H-00316-0000-00|926 MT. LEBANON|902 N MEADOWCROFT AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Good|1946|1|0|Brick|Central Heat|1|Shingle|Central Air|
0064-H-00318-0000-00|926 MT. LEBANON|906 N MEADOWCROFT AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1946|0|1|Brick|Central Heat|1|Shingle|Central Air|
0064-L-00004-0000-00|926 MT. LEBANON|325 TWIN HILLS DR|SINGLE FAMILY|11|Full Basement|CAPE COD|5|B|1.5|3|Average|1956|1|1|Stone|Central Heat|2|Slate|Central Air|
0064-L-00010-0000-00|926 MT. LEBANON|820 NORTHRIDGE DR|SINGLE FAMILY|10|Full Basement|COLONIAL|4|B+|2|2|Average|1968|1|1|Brick|Central Heat|2|Slate|Central Air|
0064-L-00012-0000-00|926 MT. LEBANON|824 NORTHRIDGE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1969|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-L-00014-0000-00|926 MT. LEBANON|828 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|2|Average|1971|2|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-L-00018-0000-00|926 MT. LEBANON|833 NORTHRIDGE DR|SINGLE FAMILY|9|Full Basement|COLONIAL|4|B+|2|2|Average|1978|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-L-00020-0000-00|926 MT. LEBANON|829 NORTHRIDGE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Average|1986|1|1|Frame|Central Heat|2|Shingle|Central Air|
0064-L-00022-0000-00|926 MT. LEBANON|825 NORTHRIDGE DR|SINGLE FAMILY|8|Full Basement|RANCH|4|B+|1|2|Average|1967|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0064-L-00024-0000-00|926 MT. LEBANON|821 NORTHRIDGE DR|SINGLE FAMILY|10|Full Basement|COLONIAL|4|B+|2|2|Average|1967|1|1|Brick|Central Heat|2|Slate|Central Air|
0064-L-00026-0000-00|926 MT. LEBANON|817 NORTHRIDGE DR|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|B+|1|3|Average|1969|0|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
